m1,m5,m7,m11,m13,m17,m19,phi5,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,alpha_9,alpha_10,alpha_11,alpha_12,alpha_13,alpha_14,alpha_15,alpha_16,alpha_17
0.85,0.0666,0,0,0,0,0,2.1261,0.22312613180482238,0.30389082828548913,0.4818422109111312,0.5423843031532444,0.743020594610052,0.802926081954338,0.9858402629372731,1.0710584794557867,1.2042381920521021,1.2570936502230714,1.458147882032633,1.5504908498755676,1.6863861579850838,1.811545337907511,1.9243698521970054,2.064709228978042,2.1641939917462056
0.85,0.0666,0,0,0,0,0,2.1896,0.22341754252759766,0.3033203068191941,0.48203186483175725,0.5422363945815648,0.7434039633481724,0.8029462586785258,0.9850566445272938,1.0714418738700902,1.2042262046060617,1.2572406395429436,1.457727950196947,1.5505229316548674,1.6866032124319104,1.8110783817881801,1.924903160795552,2.0647581592944286,2.1641406107397976
0.85,0.0666,0,0,0,0,0,2.2531,0.22330961950636385,0.3029363008538664,0.48258774304761665,0.5417802916268203,0.7433695276263961,0.8035210240547357,0.9847122265466068,1.0713949251921124,1.2036599490008906,1.2580288901469605,1.4575212215302522,1.5503115891144057,1.686952004310918,1.8109541481628895,1.9252794809132086,2.064315275944301,2.164179307289109
0.85,0.0666,0,0,0,0,0,2.3165,0.22370347753424497,0.30223122876580966,0.4827805768109254,0.541686266882152,0.7437261473281586,0.8036249041344716,0.9838384059842269,1.0717720948097362,1.203667597765915,1.2581719421220017,1.4570796033281521,1.5503374355830875,1.6872568235736247,1.810438181593521,1.9258395536210242,2.064360711322451,2.1640712221964318
0.85,0.0666,0,0,0,0,0,2.38,0.22357537080670775,0.3018775968228463,0.48336952588327226,0.5412878344621617,0.7436328049356705,0.8042388231044719,0.9834533804032711,1.0716692233388505,1.203124844556489,1.2589807859457929,1.4569530900681003,1.5500679844218543,1.687609608101811,1.8103211739938248,1.9261872826306559,2.0639498245878807,2.1640508332959962
0.85,0.0666,0,0,0,0,0,2.4435,0.2240342042122476,0.3011026513027492,0.4835640877792524,0.5412668800942462,0.7439385253870313,0.8044033144602075,0.982526830024051,1.0720185710669252,1.2031600836741945,1.2591110832517993,1.4565474681355204,1.5500661362040993,1.6879728238883067,1.8097863998576273,1.9267329070690542,2.0640173219643048,2.163868998001729
0.85,0.0666,0,0,0,0,0,2.5069,0.22391149684368147,0.3007577017180084,0.48418074058296884,0.5409293512283077,0.7437931134149,0.8050462168996265,0.9820947724381703,1.071875525600336,1.2026450531980089,1.2599278069835758,1.4564878646570942,1.549746923460482,1.6883493852192986,1.8096579387563632,1.9270643391860063,2.0636358382669915,2.163782102216065
0.85,0.0666,0,0,0,0,0,2.5704,0.22435697678144942,0.29931556009310933,0.484892077461601,0.5411028588091669,0.7439550109520374,0.8061327955677513,0.980276602854797,1.071661350526073,1.202489365845457,1.2609632739802012,1.4556622910061605,1.5496041975297536,1.6890816115152318,1.8089443746280085,1.9282119578601804,2.063147519096048,2.1635132630140252
0.85,0.0666,0,0,0,0,0,2.6339,0.22443978228548028,0.29912030336948386,0.4852118746024529,0.5410120167853805,0.7439924460409421,0.8061768824960179,0.9798238922832202,1.071788522227374,1.2025804243306908,1.2610303063251234,1.455645608829263,1.5493661153054255,1.6891664477727122,1.8088494306078025,1.928411155989666,2.063318632128295,2.163281032562889
0.85,0.0666,0,0,0,0,0,2.6973,0.2246811349968506,0.29848515475397785,0.48564647228073293,0.5409352335714736,0.7439474068529325,0.8066116105217676,0.9792510173970357,1.071887223224322,1.2022130866777336,1.2615239546910932,1.4556506078996014,1.5490894591676605,1.6897366609661193,1.808518196606289,1.9286791522368698,2.063247380236311,2.1628967301560826
0.85,0.0666,0,0,0,0,0,2.7608,0.22506246706350025,0.2977849148714456,0.48607173414031846,0.5410236952316426,0.7438433051049224,0.8070652929240258,0.9783839831911326,1.0719273235036517,1.2022102048772854,1.261846038552662,1.4555107798776667,1.5488561815249642,1.690230865563768,1.808084117963069,1.9290895635200251,2.063174121851068,2.162603938813274
0.85,0.0666,0,0,0,0,0,2.8243,0.22503177780315933,0.2974711361795042,0.48653206808233046,0.5410938511085835,0.7436631649864444,0.807506022769797,0.9778422548506254,1.0718123584250732,1.2018946000531756,1.2624698438892745,1.4555376449214326,1.5485862722076922,1.69061359906342,1.8078592292215214,1.929359066837997,2.0630166490665562,2.162275467452505
0.85,0.0666,0,0,0,0,0,2.8877,0.2254920804238668,0.29689992575088403,0.4867283522035606,0.5412035660057652,0.743573958769674,0.8077164831138175,0.9772700973119706,1.0719582269147103,1.2020702327166795,1.2624031369868258,1.4554669478485374,1.5484332509988377,1.690938516982417,1.8075877969569063,1.9295669047069026,2.0631153834073745,2.1620128686363675
0.85,0.0666,0,0,0,0,0,2.9512,0.22554169169430605,0.296543631682024,0.4872594735379329,0.5412027883987433,0.7433422849410491,0.8081787545874631,0.9766993656747198,1.071936651220687,1.2016832949212326,1.2630236826131918,1.4556873369226337,1.5480260707506572,1.6914582908796936,1.8072793102741678,1.929739378725592,2.0630468913629194,2.1615900983565757
0.85,0.0666,0,0,0,0,0,3.0147,0.22609868041941797,0.29585077642179985,0.4873988195212769,0.5415059067087665,0.743140944973702,0.8085253033975657,0.9760422498988304,1.0720033420862158,1.2018687737066442,1.2629871500114918,1.4556136556437906,1.547896733741152,1.691889359352939,1.806950530438896,1.929963443463918,2.0631022447065415,2.161238293296689
0.85,0.0666,0,0,0,0,0,3.0781,0.226060134880792,0.29565617962619556,0.48797777762264705,0.5415352113111238,0.7428549482362605,0.8089305369018381,0.9754890966622457,1.0719059810383014,1.2015656071602183,1.263595678038783,1.4559081142506634,1.5474261608044164,1.6923406361964246,1.8066838837465224,1.93011340697517,2.0630479008886655,2.160809105736984
0.85,0.0666,0,0,0,0,0,3.1416,0.22666608143189385,0.2949451411052507,0.48805273865947046,0.5419390101976171,0.7425860761168404,0.8092932317832928,0.9748644750098288,1.0719562808484242,1.201774194953576,1.26350398218254,1.4558712255842652,1.5473087202636386,1.6927868014536127,1.8063912268503912,1.9302694691773312,2.063136900483752,2.16038965700925
0.85,0.068,0,0,0,0,0,-3.1416,0.22635758681966528,0.2951088999754587,0.48839216234468785,0.5420319687075315,0.7425657912676806,0.8092992904457457,0.9747046006728993,1.071694834391392,1.2015726365137387,1.2640391206161756,1.4558592075236423,1.5472066846406678,1.692966137026701,1.8062052614147535,1.9305107305299716,2.06283922065209,2.1603262358654822
0.85,0.068,0,0,0,0,0,-3.0781,0.22687620173456666,0.2945170295657522,0.48869568670319224,0.5421213538834161,0.7422081849774078,0.8096547292365813,0.974113452408603,1.071923784692933,1.2017170516291518,1.2639546763260157,1.4559182874888947,1.546909540265258,1.6932952880177892,1.8060762707507207,1.9305916744509939,2.063041242191317,2.1598974521483556
0.85,0.068,0,0,0,0,0,-3.0147,0.2270896280024107,0.2939889357922756,0.48917798467371926,0.5425542324959277,0.7418314646720371,0.8101845956321101,0.9733327627977669,1.0717439577238757,1.2014124261873032,1.2645992143100802,1.4563391407334556,1.5464159242210913,1.694046485119393,1.8056076389980684,1.930660424550354,2.0630358997649587,2.1592468786186068
0.85,0.068,0,0,0,0,0,-2.9512,0.22757651642772322,0.2935181068778232,0.4893398422233928,0.5429373065285152,0.7413944021644475,0.8104806465113504,0.9728642477037847,1.0716744623174643,1.201800904100203,1.2644106986561012,1.456298079358193,1.546239274908241,1.694332277216499,1.8055056519535326,1.930816759981867,2.0630798852965064,2.1588675498649126
0.85,0.068,0,0,0,0,0,-2.8877,0.22760463594926822,0.29333628477248075,0.48985607596824604,0.5432635535113461,0.741008891836927,0.8108053144812557,0.97224049927153,1.0715356683032995,1.201587667319405,1.2649455858164333,1.4567790439682713,1.545700448921839,1.6948731829944055,1.8052011164400135,1.9307938555604969,2.0631849027461246,2.158229084830764
0.85,0.068,0,0,0,0,0,-2.8243,0.2281887217314899,0.29277555952891315,0.4898610412818348,0.5437643801140183,0.7405680499558052,0.8111241134076254,0.9718650970882768,1.0714415584408665,1.2019212060493514,1.2647090460562416,1.456810253201315,1.545587362133542,1.6952346961641254,1.8050890877486196,1.9308095342023706,2.0632371919147428,2.157830568751109
0.85,0.068,0,0,0,0,0,-2.7608,0.2282467608060552,0.29266850213914436,0.4904110791726602,0.5440898902532612,0.7400661813885819,0.8114436107257582,0.9712659430322897,1.0712916931699024,1.2018096456330776,1.2651412054843612,1.4573996458780711,1.5449484513053804,1.6957579849064417,1.8048343598947987,1.9307212352954541,2.063405381079653,2.157135571664077
0.85,0.068,0,0,0,0,0,-2.6973,0.22884748762480858,0.2921291473365453,0.49030412773989007,0.5447717006393031,0.739594064631889,0.8117443513462307,0.9709275134358389,1.0711188716402065,1.2021510503055384,1.2648938556804004,1.4574624439436579,1.544890220367241,1.6961721901822926,1.804698986255346,1.9306725090604369,2.0634467660118356,2.1566771935899642
0.85,0.068,0,0,0,0,0,-2.6339,0.22888205178524756,0.29214396516825086,0.4908725674457477,0.5450671903996688,0.739024737095015,0.8120114676916341,0.9704151931730958,1.0709471043846681,1.202120164512811,1.2652439328541742,1.4581014409455135,1.5442093740540015,1.6966232644348238,1.8045265877246357,1.930532203219789,2.063626971713526,2.1559960041320143
0.85,0.068,0,0,0,0,0,-2.5704,0.22949584310127277,0.2916384078976368,0.49067711617126497,0.5458560383880846,0.7385380068631829,0.8122809667783043,0.9701135363882608,1.070745665985413,1.2024699673055181,1.2649631072659264,1.4582058284171573,1.5441833620713634,1.6970561728577311,1.8043936494764392,1.930398043369547,2.063698536704046,2.155490686810851
0.85,0.068,0,0,0,0,0,-2.5069,0.2299381578054576,0.29160991053394386,0.4912528167833637,0.5475281541391511,0.7371850736512412,0.8125070402140528,0.969353323082959,1.069892789410517,1.2028698806776714,1.2653250645759584,1.459107630239776,1.5433886446417586,1.6982720770716893,1.8038917498509148,1.93014390916994,2.063638543431938,2.153982833850411
0.85,0.068,0,0,0,0,0,-2.4435,0.2301508732857617,0.2915560378312393,0.4915528230534071,0.5475618301449587,0.7367693194022592,0.8125617457579137,0.9691931766542746,1.0699718619163094,1.2030809868744754,1.2652045489325916,1.4592137633885258,1.5431431665222217,1.6983045844991533,1.8040248758771142,1.9300687476403877,2.0637272143766423,2.1537263044045294
0.85,0.068,0,0,0,0,0,-2.38,0.23057545363272314,0.29126385737701393,0.49155513916878046,0.5481928516028632,0.7362228630824108,0.8128123983298549,0.9688500956555915,1.0698454419123034,1.2032635104030867,1.2651007104950889,1.4596491119867194,1.5428569891696653,1.698643770178771,1.804015936937986,1.9296326432554778,2.063997638467536,2.153162339073867
0.85,0.068,0,0,0,0,0,-2.3165,0.23083342679287913,0.29131867403636,0.49179756249309226,0.5489237930474281,0.7354348833847915,0.8129980679085645,0.9686469879461811,1.069368991318091,1.2035396637504974,1.2650931940754138,1.460395464799947,1.5422572139894413,1.6991787584257814,1.8039230963103408,1.9292527351095368,2.0641447349393025,2.1523936820211764
0.85,0.068,0,0,0,0,0,-2.2531,0.2312073243350856,0.29118900577461615,0.491600710720671,0.5495343437561562,0.7350658243496051,0.8130281022265525,0.9685249899350674,1.069258978347643,1.203823640303062,1.2648297495813028,1.460471260116011,1.5422900555262844,1.6994491391624298,1.8038720915220359,1.9290551961306068,2.0642551057895684,2.15194339756514
0.85,0.068,0,0,0,0,0,-2.1896,0.23136078496606377,0.29130106394330585,0.491873289657722,0.549841841300416,0.7344249435874383,0.8132573056183428,0.9683543554575239,1.0690146649048913,1.2039963033202892,1.264815021372543,1.4611425986184003,1.5417267692924317,1.6996593268788422,1.8039731133386752,1.9286499642088835,2.0644494249142267,2.1514449665884503
0.85,0.068,0,0,0,0,0,-2.1261,0.2318121159687689,0.2911365406776504,0.49147417299729645,0.5506683993289079,0.7340396040855537,0.8133454188633948,0.9682679522645837,1.06874751250437,1.2043413251071107,1.264459801137462,1.4613967651100264,1.5417427952868579,1.699998584647458,1.8038946592946725,1.9282827122039818,2.064637732814641,2.1509240865775423
0.85,0.068,0,0,0,0,0,-2.0627,0.23188314145967662,0.2914296708300448,0.49176430770031915,0.5509507834605579,0.7333520175859276,0.8135333367262066,0.9681928089971419,1.0684422809551557,1.2045459110729804,1.264418209329644,1.4621508813312523,1.5411195266715252,1.7001852982655268,1.8040262125655857,1.9278611101320284,2.0648407071981745,2.150373348490828
0.85,0.068,0,0,0,0,0,-1.9992,0.23235545773414365,0.29130152168302836,0.4912619243721859,0.5517896624391732,0.7329999368327205,0.8135869116626133,0.9681824627203305,1.0681582477678897,1.204929253349166,1.2639869232101049,1.4623634800523606,1.5412212515093051,1.700488072880326,1.8039707537313394,1.9274576494212587,2.065010932142028,2.1498948132401217
0.85,0.068,0,0,0,0,0,-1.9357,0.2327323568103183,0.292066828139866,0.49114187615919747,0.5530391485634756,0.7318751065050723,0.813465880712804,0.9683479957714978,1.0673230626427936,1.2054612094809343,1.2636599913778395,1.4636200007788835,1.5406148278421046,1.7012145814874207,1.803853403211637,1.9265242785187708,2.0651956302756704,2.148639167331525
0.85,0.068,0,0,0,0,0,-1.8723,0.2330210551689402,0.29210818785921217,0.49118078695816586,0.5531315838313575,0.731447986089219,0.8135575277346537,0.968347625752683,1.0673376372770296,1.2056950155209678,1.2634078875591976,1.4638016619528238,1.540475927244993,1.7011813500303197,1.8040393884516015,1.9263111994050321,2.0652671487624983,2.1483920093587514
0.85,0.068,0,0,0,0,0,-1.8088,0.23332087715188007,0.29228747179019177,0.4907869243118753,0.5538739093979808,0.7309300115590676,0.8136862565664891,0.9683555106729175,1.0669519539879881,1.2060400237294266,1.2630884308825814,1.4643749610934254,1.5403330262993014,1.701246340280583,1.804205042316429,1.9256184967618681,2.0655171129195615,2.1479311882542564
0.85,0.068,0,0,0,0,0,-1.7453,0.23354892314929845,0.2928188482349022,0.4906836006213233,0.5543564036281811,0.7303239490602115,0.8135802883014641,0.9685998649391446,1.0664934722792396,1.2065065415709948,1.262664425026134,1.465206606787765,1.5398953502668167,1.7014567435311299,1.8042574018107025,1.9250237440423075,2.065774515623707,2.1472720065194
0.85,0.068,0,0,0,0,0,-1.6819,0.2338043632989822,0.29293280263375615,0.49020304856709207,0.5548888991641753,0.7300809149323976,0.813612218384059,0.9687600218263779,1.0662663872524287,1.2066707162746484,1.2624021295463006,1.465330224353642,1.5401052734674556,1.7015615121588543,1.8043167909817104,1.9246116253816485,2.065811349521648,2.147007222407408
0.85,0.068,0,0,0,0,0,-1.6184,0.2339559908533542,0.2933166561367857,0.49016648659490153,0.5551482973155886,0.7295235937393898,0.8136637508619212,0.9688614334489414,1.066001511981978,1.2070727746686225,1.2620325354719546,1.4660548933950661,1.5396745524554134,1.701440757343112,1.8045732329201212,1.9240603047366758,2.06610912048514,2.146610600401472
0.85,0.068,0,0,0,0,0,-1.5549,0.23417206063404664,0.2935674618913231,0.489461804269101,0.5558955525868695,0.7293404829329159,0.8135925821367237,0.9691643410114845,1.0655509075626772,1.2073606031522603,1.2616429763734205,1.4663192075491425,1.5399183317729994,1.7015762578926976,1.8045873727786743,1.9234885541255284,2.0662157391796336,2.1463088125991026
0.85,0.068,0,0,0,0,0,-1.4915,0.23425134042490753,0.294054099804658,0.4895074966666469,0.5559960732410205,0.7287800772782066,0.8136027348632242,0.9693524608184051,1.065331637566074,1.2077420497365667,1.261261539104025,1.4670659947624116,1.5394436430281464,1.701409446447848,1.8048729304837687,1.9229699614999247,2.066525574132944,2.145913361458425
0.85,0.068,0,0,0,0,0,-1.428,0.23446307529634755,0.2943144780457427,0.48871170747462456,0.5567469815028144,0.7286483999757505,0.8135010566757811,0.9697164853932521,1.0648725145881637,1.208045017368523,1.2608264080806524,1.4672772079128482,1.5397804974360836,1.7014850270163249,1.8049077969698115,1.9223729546017287,2.066613408217139,2.1456888670897825
0.85,0.068,0,0,0,0,0,-1.3645,0.23467587927025987,0.2956294015146867,0.4880148006643409,0.5573598354908683,0.7280159562303036,0.8130171452757194,0.9705602037698433,1.064229646743344,1.20861413382153,1.2599880634112213,1.4687007672088797,1.5395256490922549,1.7015161073540235,1.8049839490002213,1.921061619129319,2.0670587340655473,2.1448639294130913
0.85,0.068,0,0,0,0,0,-1.3011,0.23493437921622956,0.2957964837052337,0.487818117659857,0.5573963942810916,0.7276560993857654,0.8131082626725209,0.9707700543334087,1.0642079276258722,1.208819095474565,1.2596377439825013,1.4689052716158246,1.5395609786191897,1.7013315041782542,1.8052147626656332,1.920759014430317,2.067080960665811,2.1447480957360434
0.85,0.068,0,0,0,0,0,-1.2376,0.23488935685119336,0.2964272213368061,0.4871468169726015,0.5579803571815125,0.7274608209276087,0.8129282394984478,0.9711583127523724,1.0637404481668198,1.2091492765057565,1.2592328524047334,1.4694175313801023,1.539715548712446,1.7010279138991027,1.8054094273318266,1.9200690270796759,2.067243332582194,2.1446101936120843
0.85,0.068,0,0,0,0,0,-1.1741,0.235094030172862,0.29689059268989926,0.4868822163389111,0.5580029937568434,0.7271345480613244,0.812779687823185,0.971570971156619,1.0635777357179508,1.2096197940376647,1.2585732281203832,1.4700101668380798,1.5395600198071442,1.7008171123977036,1.8056222755307267,1.9195168631704078,2.067558526795416,2.14433035105184
0.85,0.068,0,0,0,0,0,-1.1107,0.23495668585754295,0.29734155700069315,0.48626146754235033,0.5584618344069726,0.7271487317696774,0.8126374664605682,0.9720081012920018,1.0631685914301021,1.2096229300870323,1.2584536564266235,1.4702144375541235,1.5398937748663843,1.7007148803609182,1.8056835547672587,1.9190227307586187,2.0675306834281275,2.1443241194304568
0.85,0.068,0,0,0,0,0,-1.0472,0.23510009203269344,0.2977778800474533,0.48597360006856444,0.5585540606614043,0.7267758508669678,0.8124970581349609,0.9723490321083093,1.063036500503165,1.2102266375985768,1.2577146382457036,1.470729826304292,1.5397528004525294,1.7002617175946748,1.8060452485778484,1.9185116908676676,2.067898728063349,2.144146146455486
0.85,0.068,0,0,0,0,0,-0.9837,0.23484422316748302,0.298370372629366,0.4852965684707179,0.5590082654728215,0.7268746626795836,0.8122388920302762,0.9729384692021267,1.0625156926246129,1.2102351854125906,1.2575794254103008,1.471008071394674,1.5401038968398568,1.7001349231738236,1.8061010661685193,1.9179248200962036,2.067877494818185,2.1442017655954273
0.85,0.068,0,0,0,0,0,-0.9203,0.23500456190562494,0.2988047661403632,0.484983637206408,0.5590226026595763,0.7265307891191392,0.8120412128751603,0.9733253969812602,1.0624747519488782,1.2108686179268604,1.256752295814077,1.4714874663418434,1.540005319124095,1.6996346204007737,1.8064727624957388,1.9174192742569989,2.068303430478177,2.1440294035161878
0.85,0.068,0,0,0,0,0,-0.8568,0.23467220119159302,0.2994197699391821,0.4843418256411148,0.5594008915741148,0.7266749188954481,0.8117546445273437,0.9739690395198433,1.0619588596189566,1.210802269770645,1.2566861692719071,1.4717467953522316,1.5403762090809254,1.6994724210180085,1.8065298569922617,1.9168586720760628,2.068226829435798,2.1441747214218903
0.85,0.068,0,0,0,0,0,-0.7933,0.23450559702407414,0.3007865717812368,0.4833234474507952,0.5593631336366403,0.7265964943558064,0.8109109750845547,0.9752942699427906,1.0617363068817212,1.2113235047241269,1.2555023899292863,1.472981877945249,1.5405942877344072,1.6986951846813454,1.8068126634873505,1.9155195797395776,2.0689052851011427,2.144043821959784
0.85,0.068,0,0,0,0,0,-0.7299,0.23469128996223898,0.3008532034840814,0.4829314856162594,0.5593793067597406,0.726475622436911,0.8109280908742974,0.9756247579441026,1.061760058126254,1.2114630722731987,1.2551074404071014,1.4729980583510167,1.5408999063670192,1.69851940979895,1.8069310209392713,1.915267973634822,2.068896191179796,2.1441198315609493
0.85,0.068,0,0,0,0,0,-0.6664,0.23424266921557102,0.30161333578211735,0.4824663992728381,0.5595422210708906,0.726469795076285,0.8105755507867444,0.9762229435276641,1.0614495162490358,1.2116178279042862,1.2548141414157992,1.4733431435703446,1.5411485323469378,1.6979378882778102,1.8071745682496094,1.9148469376946762,2.0689187171878296,2.144349384940666
0.85,0.068,0,0,0,0,0,-0.6029,0.2343148682562096,0.30190740621295165,0.48191773559611484,0.5595562833910338,0.7265012594759501,0.8102642815031491,0.976707514858288,1.0614534171028278,1.2120675230194107,1.2540670005159666,1.4734913080464227,1.5414468746808538,1.6975224224762695,1.8073912063679007,1.9144292062625876,2.0691930513386594,2.1444222965156268
0.85,0.068,0,0,0,0,0,-0.5395,0.2338097026234511,0.3025157102142422,0.48162692911390603,0.5595803653035207,0.7265963779044022,0.8099987019163587,0.9773009010421954,1.0611337644643342,1.2119247046490766,1.254093787831714,1.4737967274914563,1.5416132085905343,1.6971691479232822,1.807563900734843,1.9140509419635723,2.0691290098539388,2.1446687111346883
0.85,0.068,0,0,0,0,0,-0.476,0.23382809867172547,0.3028371326686131,0.48102953802427595,0.5596421071371205,0.7266289608376814,0.809619091731755,0.9777949728141024,1.0611462004975818,1.2124795954272636,1.2532818869030524,1.4737915572792448,1.5419887257682947,1.6966095076323697,1.807849062445564,1.91372234437092,2.0693954922389075,2.1448236300509476
0.85,0.068,0,0,0,0,0,-0.4125,0.23322446268050304,0.3035054972650259,0.48075062104551497,0.5595814859803507,0.7267955255043497,0.8092601153555052,0.9784747034707552,1.0608310870726185,1.2123101240945724,1.2533235880449836,1.4741061260309543,1.5421561658708085,1.6961953023140113,1.808046605341504,1.9133285752031972,2.069336612011126,2.1451503457336685
0.85,0.068,0,0,0,0,0,-0.3491,0.23323410740712813,0.3037995876169844,0.48012237831760635,0.5595633308382129,0.726889938822598,0.8088219134506719,0.9790063414817498,1.060930230222476,1.2128589353525605,1.25247647888408,1.474024168200639,1.5425889126284598,1.6956003405405795,1.8083358819105049,1.9130240093931896,2.069626348168317,2.145362359971313
0.85,0.068,0,0,0,0,0,-0.2856,0.23258751308754844,0.3044363383583883,0.4798930915197597,0.5594198411090074,0.7270892222924408,0.8084519079624463,0.9796996638766033,1.060663858487104,1.2126178355448805,1.2525820274609027,1.4743074904214488,1.5427518658396573,1.6951827436757338,1.8085271690302502,1.9126799246258008,2.0695385061172367,2.145744759979947
0.85,0.068,0,0,0,0,0,-0.2221,0.23189342308228272,0.30535821123104173,0.47891996781723867,0.558654933850118,0.7275541791754004,0.8073465023905181,0.9812245919187846,1.0611071440203526,1.2128777249776255,1.2514530859045778,1.4747975444267827,1.5433492192391367,1.693888949649444,1.8090530895050716,1.9118284853235372,2.070193962613966,2.1464549865444327
0.85,0.068,0,0,0,0,0,-0.1587,0.23187587943130714,0.30533103495067826,0.4785076926764324,0.558680274411387,0.7276561318824417,0.8072885519314063,0.9815912086704303,1.061117733086865,1.212850412268635,1.251248214711224,1.4746687092561415,1.5437389067652798,1.6938085864096148,1.809060995217887,1.91167831374983,2.070120847331985,2.146699399127652
0.85,0.068,0,0,0,0,0,-0.0952,0.23125518078439392,0.3059423662267245,0.478207965074604,0.5585068029520232,0.7278321549921817,0.8068135481555992,0.9822185507988631,1.0610676497368932,1.2129149812539923,1.2510073356741112,1.474672978063514,1.5440722928447748,1.6931930200039498,1.8092705600731167,1.911594794909013,2.070039410737794,2.147204588228036
0.85,0.068,0,0,0,0,0,-0.0317,0.2309644645496673,0.30621686978683144,0.4776743038983141,0.5582315186202306,0.7281112958413573,0.8063170431736283,0.9828628759918743,1.061299177087887,1.2131507499971794,1.2504062008655503,1.4744716922121646,1.5445685241589424,1.6925780662771646,1.809587167719661,1.9114008195600456,2.0701770184065,2.147665875110347
0.85,0.068,0,0,0,0,0,0.0317,0.23040839271613492,0.30658570145639247,0.47760233750545283,0.5579512612772355,0.7283303491723487,0.8060064377230264,0.9833658153848962,1.061265461076313,1.212887872468883,1.2505301045002448,1.474616223846152,1.5446673809701355,1.6922454809541287,1.8097234486457487,1.911286357864299,2.0700970206838494,2.1480430557782486
0.85,0.068,0,0,0,0,0,0.0952,0.2301895838956175,0.3068068351650772,0.47708185531225294,0.5577949425895091,0.7286047310287573,0.805538660618143,0.9838839129101878,1.0614245904919561,1.2131908683811201,1.2499813414871275,1.4742029506477226,1.5452138588497886,1.6917011989981965,1.8099631465089847,1.9112672045457344,2.07011821528758,2.148519084457473
0.85,0.068,0,0,0,0,0,0.1587,0.22948411484199951,0.30728228027621896,0.47706040513406256,0.5573627442853502,0.7288773065947212,0.8051179609153977,0.9844613896955394,1.061443124547254,1.2129141065294868,1.2501238429222967,1.4742728784418844,1.5453152897778948,1.6912216746741877,1.8101985170747137,1.911207107332796,2.070018337380132,2.149006980464452
0.85,0.068,0,0,0,0,0,0.2221,0.22932429021877543,0.30738527425909445,0.4765244495941736,0.5571290587468836,0.7292223279054625,0.8046244891610522,0.984949442786797,1.0617160048458278,1.213201870789207,1.2495624830065721,1.4737494805674078,1.5458897688809197,1.6906916119480522,1.8104334310103147,1.9112416357232835,2.07006239229821,2.1495169113209758
0.85,0.068,0,0,0,0,0,0.2856,0.2286005444938118,0.3078132471831684,0.4765682695559018,0.556639788271573,0.7295015283779762,0.8042402313136944,0.985504957992505,1.0617505719158087,1.2128454821044594,1.2498035206611635,1.4737883945250678,1.5459549341672942,1.6902516673187207,1.810660523669211,1.9112315531430313,2.0699189368460775,2.1500292432164505
0.85,0.068,0,0,0,0,0,0.3491,0.22772181815371903,0.3080030204647844,0.4760231256025057,0.5552899808382356,0.7302174800994802,0.8032917643446108,0.9866601469031623,1.0627489673366757,1.2127692467807507,1.2491610229590013,1.4732113366938984,1.5465320843109116,1.688994686183606,1.8113924756036495,1.9112575380814696,2.0701949439290015,2.1512954572629064
0.85,0.068,0,0,0,0,0,0.4125,0.2275400033617185,0.3079613989522986,0.47571430358934125,0.5553171809892169,0.7304890477593797,0.8031231885973721,0.9869496761770024,1.0627348325444064,1.2126276578010804,1.249179039030472,1.473028467469302,1.5468355394170605,1.6889556491693791,1.8113255223503286,1.9112572088188933,2.0701004973148907,2.151584820828688
0.85,0.068,0,0,0,0,0,0.476,0.22695037819152047,0.3083269138736205,0.47561028135400407,0.5548757186176952,0.7308466918516373,0.8026454514851624,0.987409470114705,1.0628713858072707,1.212545122142157,1.2491481277098466,1.4726700766170735,1.5471407501519239,1.6885397808564675,1.811421156867753,1.9115021681274564,2.0698846410062144,2.152201491365083
0.85,0.068,0,0,0,0,0,0.5395,0.22645969711822372,0.30843297644309436,0.47535011411522554,0.5541653882724231,0.7312800508416281,0.8021367014151785,0.9879377366183639,1.0634092443603478,1.2124694399331022,1.2489193418697702,1.471975632746729,1.5476230472915804,1.6878844052469766,1.8118049255666746,1.9117626702342663,2.0697784444353347,2.1529543042534547
0.85,0.068,0,0,0,0,0,0.6029,0.2260031874017343,0.3084964170014845,0.47539744982141185,0.5537343763964161,0.7316186269775877,0.8018525966703883,0.9882559818278827,1.0635520237839184,1.21214684591097,1.249139855291968,1.4719149533471352,1.5476505048220741,1.6876562079596205,1.8118863545226935,1.9118749997958249,2.069671850551706,2.153395483557157
0.85,0.068,0,0,0,0,0,0.6664,0.225724510972348,0.30854803904333566,0.47509494386085205,0.5533495999964115,0.7320327724885508,0.8014445039419578,0.9885838724717246,1.0638594585697017,1.2121879205823025,1.2489353522219087,1.471185656428169,1.5481515727295425,1.6872806462235395,1.8120213869185928,1.912182649977252,2.06950286314542,2.153981428371859
0.85,0.068,0,0,0,0,0,0.7299,0.22515920403957942,0.3087344103848054,0.475318676487673,0.5527173004350819,0.7323245359363735,0.8011619269020549,0.9888729007654918,1.0640712228191809,1.2118119919462382,1.2492528474814748,1.471025765172733,1.5481295264960042,1.6869645561022761,1.8121874312764863,1.912413483791838,2.069314969792245,2.1544563168699113
0.85,0.068,0,0,0,0,0,0.7933,0.22497740738794078,0.30863808499135104,0.47499204235795345,0.552343323721386,0.7328361282228608,0.8007303376647573,0.9891246914068261,1.0644344639072945,1.2118243310704826,1.2490809481401621,1.4701831557660514,1.5486811039619726,1.6866270624039952,1.812268889434126,1.91279584895575,2.0691159308273,2.155060552724552
